14923
20008
28970
33293
38374
42624
48085
55073
58838
67809
72395
76694
88974
94961
104215
111726
115731
119172
123579
129976
140810
143960
155524
160719
165386
171014
174315
178590
184604
188652
193978
197363
206017
214776
223088
228430
237550
243443
248071
252450
266454
286412
333331
346941
360575
385706
395317
423015
454543
477139
493202
504709
533690
562553
641438
657937
675966
699051
834768
860774
883125
903452
967948
1013782
1054509
1128014
1196550
1246388
1304595
1331109
1412568
1495018
1569885
1607401
1717339
1736674
1877584
1908896
1959010
2003025
2046844
2114937
2137085
2154998
2209634
2293537
2340839
2650041
2669652
2729862
2814437
2825094
2854739
3157521
3193731
3290122
3367520
3393236
3459643
3501443
