65559
91936
139450
154390
186057
194851
203395
208420
214679
221704
227608
235341
245984
251747
257958
264248
272340
281579
288983
299610
331460
355088
368796
380981
386069
392848
397340
402716
408605
421077
430777
436129
445252
454096
471991
490098
504064
518587
527241
538171
557786
568081
580404
587822
629000
647123
662680
685295
696804
704701
713085
724340
738028
762523
848065
866730
887464
909783
933077
974961
1017523
1055012
1065512
1083005
1102457
1133429
1161068
1238102
1288007
1304029
1393089
1432452
1464484
1493928
1522442
1660118
1767988
1813657
1889426
1917472
2166084
2208022
2455614
2669569
2779547
2822921
2878668
3094968
3240402
3306583
3549267
