4665
14940
21830
29364
53712
62547
67850
72996
77358
82849
94352
100195
115791
125163
130073
134398
138806
148626
153542
157993
163088
167011
171682
177146
188416
194135
205548
218170
234630
276435
290631
303915
313707
325243
331252
345444
354863
375830
391690
398737
414999
436027
501748
528044
604367
650911
890607
1028612
1228712
1549705
1637663
1654442
1727649
1758747
1968103
2241310
2309254
2606367
2773082
2798331
2881349
2968428
3085127
3272192
3354958
